class index,filepaths,labels,data set
17,train/GARDEN TIGER MOTH/008.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/009.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/010.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/011.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/012.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/013.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/014.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/015.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/016.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/017.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/018.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/019.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/020.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/021.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/022.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/023.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/024.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/025.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/026.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/027.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/028.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/029.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/030.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/031.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/032.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/033.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/034.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/035.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/036.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/037.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/038.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/039.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/040.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/041.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/042.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/043.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/044.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/045.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/046.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/047.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/048.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/049.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/050.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/051.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/052.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/053.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/054.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/055.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/056.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/057.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/058.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/059.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/060.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/061.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/062.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/063.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/064.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/065.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/066.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/067.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/068.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/069.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/070.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/071.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/072.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/073.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/074.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/075.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/076.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/077.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/078.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/079.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/080.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/081.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/082.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/083.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/084.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/085.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/086.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/087.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/088.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/089.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/090.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/091.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/092.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/093.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/094.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/095.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/096.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/097.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/098.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/099.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/100.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/101.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/102.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/103.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/104.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/105.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/106.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/107.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/108.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/109.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/110.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/111.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/112.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/113.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/114.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/115.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/116.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/117.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/118.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/119.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/120.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/121.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/122.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/123.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/124.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/125.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/126.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/127.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/128.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/129.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/130.jpg,GARDEN TIGER MOTH,train
17,train/GARDEN TIGER MOTH/131.jpg,GARDEN TIGER MOTH,train
18,train/HERCULES MOTH/001.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/002.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/003.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/004.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/005.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/006.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/007.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/008.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/009.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/010.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/011.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/012.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/013.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/014.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/015.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/016.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/017.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/018.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/019.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/020.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/021.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/022.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/023.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/024.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/025.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/026.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/027.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/028.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/029.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/030.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/031.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/032.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/033.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/034.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/035.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/036.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/037.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/038.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/039.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/040.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/041.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/042.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/043.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/044.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/045.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/046.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/047.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/048.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/049.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/050.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/051.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/052.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/053.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/054.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/055.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/056.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/057.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/058.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/059.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/060.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/061.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/062.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/063.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/064.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/065.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/066.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/067.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/068.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/069.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/070.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/071.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/072.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/073.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/074.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/075.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/076.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/077.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/078.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/079.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/080.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/081.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/082.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/083.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/084.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/085.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/086.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/087.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/088.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/089.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/090.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/091.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/092.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/093.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/094.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/095.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/096.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/097.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/098.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/099.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/100.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/101.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/102.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/103.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/104.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/105.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/106.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/107.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/108.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/109.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/110.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/111.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/112.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/113.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/114.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/115.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/116.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/117.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/118.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/119.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/120.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/121.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/122.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/123.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/124.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/125.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/126.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/127.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/128.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/129.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/130.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/131.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/132.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/133.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/134.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/135.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/136.jpg,HERCULES MOTH,train
18,train/HERCULES MOTH/137.jpg,HERCULES MOTH,train
19,train/HORNET MOTH/001.jpg,HORNET MOTH,train
19,train/HORNET MOTH/002.jpg,HORNET MOTH,train
19,train/HORNET MOTH/003.jpg,HORNET MOTH,train
19,train/HORNET MOTH/004.jpg,HORNET MOTH,train
19,train/HORNET MOTH/005.jpg,HORNET MOTH,train
19,train/HORNET MOTH/006.jpg,HORNET MOTH,train
19,train/HORNET MOTH/007.jpg,HORNET MOTH,train
19,train/HORNET MOTH/008.jpg,HORNET MOTH,train
19,train/HORNET MOTH/009.jpg,HORNET MOTH,train
19,train/HORNET MOTH/010.jpg,HORNET MOTH,train
19,train/HORNET MOTH/011.jpg,HORNET MOTH,train
19,train/HORNET MOTH/012.jpg,HORNET MOTH,train
19,train/HORNET MOTH/013.jpg,HORNET MOTH,train
19,train/HORNET MOTH/014.jpg,HORNET MOTH,train
19,train/HORNET MOTH/015.jpg,HORNET MOTH,train
19,train/HORNET MOTH/016.jpg,HORNET MOTH,train
19,train/HORNET MOTH/017.jpg,HORNET MOTH,train
19,train/HORNET MOTH/018.jpg,HORNET MOTH,train
19,train/HORNET MOTH/019.jpg,HORNET MOTH,train
19,train/HORNET MOTH/020.jpg,HORNET MOTH,train
19,train/HORNET MOTH/021.jpg,HORNET MOTH,train
19,train/HORNET MOTH/022.jpg,HORNET MOTH,train
19,train/HORNET MOTH/023.jpg,HORNET MOTH,train
19,train/HORNET MOTH/024.jpg,HORNET MOTH,train
19,train/HORNET MOTH/025.jpg,HORNET MOTH,train
19,train/HORNET MOTH/026.jpg,HORNET MOTH,train
19,train/HORNET MOTH/027.jpg,HORNET MOTH,train
19,train/HORNET MOTH/028.jpg,HORNET MOTH,train
19,train/HORNET MOTH/029.jpg,HORNET MOTH,train
19,train/HORNET MOTH/030.jpg,HORNET MOTH,train
19,train/HORNET MOTH/031.jpg,HORNET MOTH,train
19,train/HORNET MOTH/032.jpg,HORNET MOTH,train
19,train/HORNET MOTH/033.jpg,HORNET MOTH,train
19,train/HORNET MOTH/034.jpg,HORNET MOTH,train
19,train/HORNET MOTH/035.jpg,HORNET MOTH,train
19,train/HORNET MOTH/036.jpg,HORNET MOTH,train
19,train/HORNET MOTH/037.jpg,HORNET MOTH,train
19,train/HORNET MOTH/038.jpg,HORNET MOTH,train
19,train/HORNET MOTH/039.jpg,HORNET MOTH,train
19,train/HORNET MOTH/040.jpg,HORNET MOTH,train
19,train/HORNET MOTH/041.jpg,HORNET MOTH,train
19,train/HORNET MOTH/042.jpg,HORNET MOTH,train
19,train/HORNET MOTH/043.jpg,HORNET MOTH,train
19,train/HORNET MOTH/044.jpg,HORNET MOTH,train
19,train/HORNET MOTH/045.jpg,HORNET MOTH,train
19,train/HORNET MOTH/046.jpg,HORNET MOTH,train
19,train/HORNET MOTH/047.jpg,HORNET MOTH,train
19,train/HORNET MOTH/048.jpg,HORNET MOTH,train
19,train/HORNET MOTH/049.jpg,HORNET MOTH,train
19,train/HORNET MOTH/050.jpg,HORNET MOTH,train
19,train/HORNET MOTH/051.jpg,HORNET MOTH,train
19,train/HORNET MOTH/052.jpg,HORNET MOTH,train
19,train/HORNET MOTH/053.jpg,HORNET MOTH,train
19,train/HORNET MOTH/054.jpg,HORNET MOTH,train
19,train/HORNET MOTH/055.jpg,HORNET MOTH,train
19,train/HORNET MOTH/056.jpg,HORNET MOTH,train
19,train/HORNET MOTH/057.jpg,HORNET MOTH,train
19,train/HORNET MOTH/058.jpg,HORNET MOTH,train
19,train/HORNET MOTH/059.jpg,HORNET MOTH,train
19,train/HORNET MOTH/060.jpg,HORNET MOTH,train
19,train/HORNET MOTH/061.jpg,HORNET MOTH,train
19,train/HORNET MOTH/062.jpg,HORNET MOTH,train
19,train/HORNET MOTH/063.jpg,HORNET MOTH,train
19,train/HORNET MOTH/064.jpg,HORNET MOTH,train
19,train/HORNET MOTH/065.jpg,HORNET MOTH,train
19,train/HORNET MOTH/066.jpg,HORNET MOTH,train
19,train/HORNET MOTH/067.jpg,HORNET MOTH,train
19,train/HORNET MOTH/068.jpg,HORNET MOTH,train
19,train/HORNET MOTH/069.jpg,HORNET MOTH,train
19,train/HORNET MOTH/070.jpg,HORNET MOTH,train
19,train/HORNET MOTH/071.jpg,HORNET MOTH,train
19,train/HORNET MOTH/072.jpg,HORNET MOTH,train
19,train/HORNET MOTH/073.jpg,HORNET MOTH,train
19,train/HORNET MOTH/074.jpg,HORNET MOTH,train
19,train/HORNET MOTH/075.jpg,HORNET MOTH,train
19,train/HORNET MOTH/076.jpg,HORNET MOTH,train
19,train/HORNET MOTH/077.jpg,HORNET MOTH,train
19,train/HORNET MOTH/078.jpg,HORNET MOTH,train
19,train/HORNET MOTH/079.jpg,HORNET MOTH,train
19,train/HORNET MOTH/080.jpg,HORNET MOTH,train
19,train/HORNET MOTH/081.jpg,HORNET MOTH,train
19,train/HORNET MOTH/082.jpg,HORNET MOTH,train
19,train/HORNET MOTH/083.jpg,HORNET MOTH,train
19,train/HORNET MOTH/084.jpg,HORNET MOTH,train
19,train/HORNET MOTH/085.jpg,HORNET MOTH,train
19,train/HORNET MOTH/086.jpg,HORNET MOTH,train
19,train/HORNET MOTH/087.jpg,HORNET MOTH,train
19,train/HORNET MOTH/088.jpg,HORNET MOTH,train
19,train/HORNET MOTH/089.jpg,HORNET MOTH,train
19,train/HORNET MOTH/090.jpg,HORNET MOTH,train
19,train/HORNET MOTH/091.jpg,HORNET MOTH,train
19,train/HORNET MOTH/092.jpg,HORNET MOTH,train
19,train/HORNET MOTH/093.jpg,HORNET MOTH,train
19,train/HORNET MOTH/094.jpg,HORNET MOTH,train
19,train/HORNET MOTH/095.jpg,HORNET MOTH,train
19,train/HORNET MOTH/096.jpg,HORNET MOTH,train
19,train/HORNET MOTH/097.jpg,HORNET MOTH,train
19,train/HORNET MOTH/098.jpg,HORNET MOTH,train
19,train/HORNET MOTH/099.jpg,HORNET MOTH,train
19,train/HORNET MOTH/100.jpg,HORNET MOTH,train
19,train/HORNET MOTH/101.jpg,HORNET MOTH,train
19,train/HORNET MOTH/102.jpg,HORNET MOTH,train
19,train/HORNET MOTH/103.jpg,HORNET MOTH,train
19,train/HORNET MOTH/104.jpg,HORNET MOTH,train
19,train/HORNET MOTH/105.jpg,HORNET MOTH,train
19,train/HORNET MOTH/106.jpg,HORNET MOTH,train
19,train/HORNET MOTH/107.jpg,HORNET MOTH,train
19,train/HORNET MOTH/108.jpg,HORNET MOTH,train
19,train/HORNET MOTH/109.jpg,HORNET MOTH,train
19,train/HORNET MOTH/110.jpg,HORNET MOTH,train
19,train/HORNET MOTH/111.jpg,HORNET MOTH,train
19,train/HORNET MOTH/112.jpg,HORNET MOTH,train
19,train/HORNET MOTH/113.jpg,HORNET MOTH,train
19,train/HORNET MOTH/114.jpg,HORNET MOTH,train
19,train/HORNET MOTH/115.jpg,HORNET MOTH,train
19,train/HORNET MOTH/116.jpg,HORNET MOTH,train
19,train/HORNET MOTH/117.jpg,HORNET MOTH,train
19,train/HORNET MOTH/118.jpg,HORNET MOTH,train
19,train/HORNET MOTH/119.jpg,HORNET MOTH,train
19,train/HORNET MOTH/120.jpg,HORNET MOTH,train
20,train/HUMMING BIRD HAWK MOTH/001.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/002.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/003.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/004.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/005.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/006.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/007.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/008.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/009.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/010.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/011.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/012.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/013.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/014.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/015.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/016.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/017.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/018.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/019.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/020.jpg,HUMMING BIRD HAWK MOTH,train
20,train/HUMMING BIRD HAWK MOTH/021.jpg,HUMMING BIRD HAWK MOTH,train
